instance_id,source,bitstring,count,probability,energy,raw_feasible,onehot_violation_count,capacity_violation_count,task_id,backend,exact_energy,energy_gap,normalized_score,quality_gate_pass,near_quality_gate_pass,classical_reach_all_pass,classical_reach_feasible_pass,strict_improvement_all_pass,strict_improvement_feasible_pass,strict_improvement_pass,bqm_energy,threshold_all,threshold_feasible,meets_quality_threshold,strictly_below_threshold
seed2026_c6_v2_medium,hardware,111111,90,0.087890625,1240.1052598950482,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,1241.9011809991387,116.49843613868373,False,False,False,False,False,False,False,1240.1052598950482,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,000000,61,0.0595703125,1240.1052598950482,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,1241.9011809991387,116.49843613868373,False,False,False,False,False,False,False,1240.1052598950482,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,010000,47,0.0458984375,804.5262310725634,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,806.3221521766538,75.63828039601734,False,False,False,False,False,False,False,804.5262310725634,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,101001,41,0.0400390625,-1.7959211040904393,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,0.0,0.0,True,True,True,True,False,False,False,-1.7959211040904393,-1.7959211040904393,-1.7959211040904393,True,False
seed2026_c6_v2_medium,hardware,000110,34,0.033203125,0.6166740914809452,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,2.4125951955713845,0.2263171753276262,False,True,False,False,False,False,False,0.6166740914809452,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,100000,33,0.0322265625,804.7505182805853,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,806.5464393846758,75.65931999995703,False,False,False,False,False,False,False,804.7505182805853,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,000100,29,0.0283203125,216.83019653952806,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,218.6261176436185,20.508556714683653,False,False,False,False,False,False,False,216.83019653952806,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,101000,27,0.0263671875,216.86054273241484,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,218.65646383650528,20.511403385633134,False,False,False,False,False,False,False,216.86054273241484,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,101101,23,0.0224609375,65.32551862600985,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,67.12143973010029,6.296429119781166,False,False,False,False,False,False,False,65.32551862600985,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,101111,22,0.021484375,804.5262310725634,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,806.3221521766538,75.63828039601734,False,False,False,False,False,False,False,804.5262310725634,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,111110,22,0.021484375,64.89802491166142,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,66.69394601575186,6.256327419305577,False,False,False,False,False,False,False,64.89802491166142,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,000001,21,0.0205078125,64.89802491166142,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,66.69394601575186,6.256327419305577,False,False,False,False,False,False,False,64.89802491166142,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,000111,21,0.0205078125,65.31496565650832,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,67.11088676059876,6.295439182367178,False,False,False,False,False,False,False,65.31496565650832,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,111101,21,0.0205078125,216.80345637779737,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,218.5993774818878,20.506048312991652,False,False,False,False,False,False,False,216.80345637779737,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,110111,20,0.01953125,463.41261239805726,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,465.2085335021477,43.63959666079764,False,False,False,False,False,False,False,463.41261239805726,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,001000,19,0.0185546875,463.41261239805726,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,465.2085335021477,43.63959666079764,False,False,False,False,False,False,False,463.41261239805726,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,010110,19,0.0185546875,-1.7959211040904393,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,0.0,0.0,True,True,True,True,False,False,False,-1.7959211040904393,-1.7959211040904393,-1.7959211040904393,True,False
seed2026_c6_v2_medium,hardware,100110,19,0.0185546875,-1.1828227775031337,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,0.6130983265873056,0.057512624465983674,True,True,False,False,False,False,False,-1.1828227775031337,-1.7959211040904393,-1.7959211040904393,True,False
seed2026_c6_v2_medium,hardware,101110,19,0.0185546875,8.277168360653604,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,10.073089464744044,0.9449215345649516,False,False,False,False,False,False,False,8.277168360653604,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,001001,18,0.017578125,1.025004789041077,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,2.820925893131516,0.2646212597596114,False,True,False,False,False,False,False,1.025004789041077,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,011110,18,0.017578125,8.274427069709418,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,10.070348173799857,0.9446643835831465,False,False,False,False,False,False,False,8.274427069709418,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,101011,18,0.017578125,65.31651027325938,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,67.11243137734982,6.295584077499484,False,False,False,False,False,False,False,65.31651027325938,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,001111,16,0.015625,463.79191222021564,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,465.5878333243061,43.675177459644765,False,False,False,False,False,False,False,463.79191222021564,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,010111,16,0.015625,216.86054273241484,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,218.65646383650528,20.511403385633134,False,False,False,False,False,False,False,216.86054273241484,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,100111,16,0.015625,217.24661256003492,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,219.04253366412536,20.54761925517751,False,False,False,False,False,False,False,217.24661256003492,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,110000,16,0.015625,463.79191222021564,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,465.5878333243061,43.675177459644765,False,False,False,False,False,False,False,463.79191222021564,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,001110,15,0.0146484375,1.2739932808171943,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,3.0699143849076336,0.2879780053302297,False,True,False,False,False,False,False,1.2739932808171943,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,011111,15,0.0146484375,804.7505182805853,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,806.5464393846758,75.65931999995703,False,False,False,False,False,False,False,804.7505182805853,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,110110,14,0.013671875,1.025004789041077,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,2.820925893131516,0.2646212597596114,False,True,False,False,False,False,False,1.025004789041077,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,000010,13,0.0126953125,216.80345637779737,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,218.5993774818878,20.506048312991652,False,False,False,False,False,False,False,216.80345637779737,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,100001,13,0.0126953125,8.274427069709418,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,10.070348173799857,0.9446643835831465,False,False,False,False,False,False,False,8.274427069709418,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,110011,13,0.0126953125,8.809852939191842,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,10.605774043282281,0.9948908246375903,False,False,False,False,False,False,False,8.809852939191842,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,111011,13,0.0126953125,216.83019653952806,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,218.6261176436185,20.508556714683653,False,False,False,False,False,False,False,216.83019653952806,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,101010,12,0.01171875,1.5164318586685113,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,3.3123529627589505,0.31072032622619844,False,True,False,False,False,False,False,1.5164318586685113,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,010100,10,0.009765625,65.31651027325938,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,67.11243137734982,6.295584077499484,False,False,False,False,False,False,False,65.31651027325938,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,100011,10,0.009765625,1.7091956573858624,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,3.5051167614763017,0.32880282863323895,False,True,False,False,False,False,False,1.7091956573858624,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,100100,10,0.009765625,65.75066981671216,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,67.5465909208026,6.3363110762500945,False,False,False,False,False,False,False,65.75066981671216,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,110010,10,0.009765625,8.871229627494358,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,10.667150731584798,1.0006483585799142,False,False,False,False,False,False,False,8.871229627494358,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,001011,9,0.0087890625,8.857406312559078,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,10.653327416649518,0.9993516414200858,False,False,False,False,False,False,False,8.857406312559078,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,001100,9,0.0087890625,8.809852939191842,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,10.605774043282281,0.9948908246375903,False,False,False,False,False,False,False,8.809852939191842,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,100010,9,0.0087890625,65.72874461716629,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,67.52466572125672,6.334254349436237,False,False,False,False,False,False,False,65.72874461716629,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,111000,9,0.0087890625,65.31496565650832,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,67.11088676059876,6.295439182367178,False,False,False,False,False,False,False,65.31496565650832,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,000011,8,0.0078125,-0.9472363544934979,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,0.8486847495969414,0.07961216851670153,True,True,False,False,False,False,False,-0.9472363544934979,-1.7959211040904393,-1.7959211040904393,True,False
seed2026_c6_v2_medium,hardware,010010,8,0.0078125,65.32551862600985,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,67.12143973010029,6.296429119781166,False,False,False,False,False,False,False,65.32551862600985,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,011000,8,0.0078125,217.24661256003492,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,219.04253366412536,20.54761925517751,False,False,False,False,False,False,False,217.24661256003492,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,111010,8,0.0078125,-0.9280541465400347,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,0.8678669575504045,0.0814115848168516,True,True,False,False,False,False,False,-0.9280541465400347,-1.7959211040904393,-1.7959211040904393,True,False
seed2026_c6_v2_medium,hardware,111100,8,0.0078125,-0.9472363544934979,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,0.8486847495969414,0.07961216851670153,True,True,False,False,False,False,False,-0.9472363544934979,-1.7959211040904393,-1.7959211040904393,True,False
seed2026_c6_v2_medium,hardware,010011,7,0.0068359375,1.532998165196659,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,3.3289192692870984,0.3122743538997776,False,True,False,False,False,False,False,1.532998165196659,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,011100,7,0.0068359375,1.7091956573858624,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,3.5051167614763017,0.32880282863323895,False,True,False,False,False,False,False,1.7091956573858624,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,101100,7,0.0068359375,1.532998165196659,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,3.3289192692870984,0.3122743538997776,False,True,False,False,False,False,False,1.532998165196659,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,110100,7,0.0068359375,8.857406312559078,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,10.653327416649518,0.9993516414200858,False,False,False,False,False,False,False,8.857406312559078,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,111001,7,0.0068359375,0.6166740914809452,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,2.4125951955713845,0.2263171753276262,False,True,False,False,False,False,False,0.6166740914809452,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,001010,6,0.005859375,8.788471670479112,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,10.584392774569551,0.9928851220858864,False,False,False,False,False,False,False,8.788471670479112,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,010001,6,0.005859375,8.277168360653604,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,10.073089464744044,0.9449215345649516,False,False,False,False,False,False,False,8.277168360653604,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,011011,6,0.005859375,65.75066981671216,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,67.5465909208026,6.3363110762500945,False,False,False,False,False,False,False,65.75066981671216,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,110101,6,0.005859375,8.788471670479112,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,10.584392774569551,0.9928851220858864,False,False,False,False,False,False,False,8.788471670479112,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,000101,5,0.0048828125,-0.9280541465400347,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,0.8678669575504045,0.0814115848168516,True,True,False,False,False,False,False,-0.9280541465400347,-1.7959211040904393,-1.7959211040904393,True,False
seed2026_c6_v2_medium,hardware,010101,5,0.0048828125,1.5164318586685113,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,3.3123529627589505,0.31072032622619844,False,True,False,False,False,False,False,1.5164318586685113,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,011001,5,0.0048828125,-1.1828227775031337,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,0.6130983265873056,0.057512624465983674,True,True,False,False,False,False,False,-1.1828227775031337,-1.7959211040904393,-1.7959211040904393,True,False
seed2026_c6_v2_medium,hardware,011010,5,0.0048828125,1.7235629031549706,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,3.51948400724541,0.33015057005528564,False,True,False,False,False,False,False,1.7235629031549706,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,011101,5,0.0048828125,65.72874461716629,False,0,1,2608020037456281068,Shenglian,-1.7959211040904393,67.52466572125672,6.334254349436237,False,False,False,False,False,False,False,65.72874461716629,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,110001,4,0.00390625,1.2739932808171943,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,3.0699143849076336,0.2879780053302297,False,True,False,False,False,False,False,1.2739932808171943,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,001101,3,0.0029296875,8.871229627494358,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,10.667150731584798,1.0006483585799142,False,False,False,False,False,False,False,8.871229627494358,-1.7959211040904393,-1.7959211040904393,False,False
seed2026_c6_v2_medium,hardware,100101,3,0.0029296875,1.7235629031549706,True,0,0,2608020037456281068,Shenglian,-1.7959211040904393,3.51948400724541,0.33015057005528564,False,True,False,False,False,False,False,1.7235629031549706,-1.7959211040904393,-1.7959211040904393,False,False
